Glucose Data,Generated on,21-11-2024 12:39 UTC,Generated by,Carlisha  Steele 
Device,Serial Number,Device Timestamp,Record Type,Historic Glucose mmol/L,Scan Glucose mmol/L,Non-numeric Rapid-Acting Insulin,Rapid-Acting Insulin (units),Non-numeric Food,Carbohydrates (grams),Carbohydrates (servings),Non-numeric Long-Acting Insulin,Long-Acting Insulin (units),Notes,Strip Glucose mmol/L,Ketone mmol/L,Meal Insulin (units),Correction Insulin (units),User Change Insulin (units)
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 05:41,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 05:45,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 05:46,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 05:50,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 05:51,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 05:55,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 05:56,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 06:00,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 06:01,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 06:01,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 06:01,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 06:02,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 06:28,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 06:28,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 07:02,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 07:02,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 07:45,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 07:45,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 07:57,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 08:09,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 09:20,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 09:20,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 09:52,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:07,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:08,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:08,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:08,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:09,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:17,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:19,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:25,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:26,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:26,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:26,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:27,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:37,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:41,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:42,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:43,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:43,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:43,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 10:44,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:17,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:27,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:28,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:32,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:33,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:34,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:50,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:56,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:56,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:56,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:57,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 11:58,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 12:16,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 13:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 14:05,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 14:07,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 15:26,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 15:42,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 15:44,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 15:44,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 15:44,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 15:45,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 15:46,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 16:02,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 16:16,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 17:37,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 17:43,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 17:58,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:07,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:08,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:27,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:33,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:34,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:38,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:39,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:52,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:53,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:53,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:53,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 18:54,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:00,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:05,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:07,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:14,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:22,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:27,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:28,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:32,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:33,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:38,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:38,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:38,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:38,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 19:40,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:09,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:47,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:48,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 22:49,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:07,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:12,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:13,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:14,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:15,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:20,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,11-11-2024 23:26,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:18,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:19,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:24,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 01:40,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:05,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:10,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:11,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:16,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:17,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:21,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:22,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:26,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:27,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:31,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:32,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:36,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:37,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:41,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:42,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:46,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:47,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:51,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:53,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:54,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:58,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 02:59,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:03,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:04,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:08,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:09,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:13,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:14,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:18,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:22,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:25,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:28,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:32,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:33,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:37,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:38,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:39,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:41,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:44,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:45,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:46,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:50,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:53,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:55,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 03:57,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:00,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:02,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:17,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:18,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:22,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:29,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:36,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:37,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:41,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:42,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:43,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:47,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 04:50,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:04,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:05,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:09,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:10,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:14,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:15,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:19,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:20,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:24,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:25,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:29,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:30,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:31,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:35,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:36,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:40,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:41,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:45,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:46,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:50,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:51,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:55,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 05:56,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:00,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:01,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:05,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:10,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:11,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:15,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:16,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:20,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:21,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:22,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:59,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 06:59,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:17,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:17,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:24,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:24,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:54,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:54,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:56,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 07:56,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:11,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:11,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:57,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 08:57,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:08,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:08,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:48,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 09:50,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:07,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:09,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:13,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:14,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:18,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:19,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:19,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:20,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:21,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:53,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 13:54,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:22,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:24,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:34,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:36,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:53,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:54,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:55,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 14:55,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:20,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:35,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:41,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:45,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:50,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 15:55,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:06,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:17,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:38,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:39,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:39,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:39,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:40,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:58,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 16:59,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 18:04,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 18:16,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:14,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:14,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:23,6,,,,,,,,,,,,,,,
FreeStyle Libre 2,MHGE055-T5541,12-11-2024 19:33,6,,,,,,,,,,,,,,,
